267    1464815345.672633, 17.920000, 0.087268, VALID
268    1464815345.684672, 17.910000, 0.095994, VALID
269    1464815345.698534, 17.910000, 0.087268, VALID
270    1464815345.712564, 17.915455, 0.095994, FILTERED
271    1464815345.724759, 17.940001, 0.087268, VALID
272    1464815345.738547, 17.920000, 0.078541, VALID
273    1464815345.752546, 17.940001, 0.087268, VALID
274    1464815345.764613, 17.900000, 0.095994, VALID
275    1464815345.778608, 17.920000, 0.087268, VALID
276    1464815345.791617, 17.910000, 0.095994, VALID
277    1464815345.804557, 17.920000, 0.087268, VALID
278    1464815345.817529, 17.889999, 0.095994, VALID
279    1464815345.831609, 17.940001, 0.087268, VALID
280    1464815345.844630, 17.900000, 0.095994, VALID
281    1464815345.858580, 17.910909, 0.087268, FILTERED
282    1464815345.871621, 17.889999, 0.095994, VALID
283    1464815345.885625, 17.920000, 0.087268, VALID
284    1464815345.898623, 17.910000, 0.095994, VALID
285    1464815345.911544, 17.910000, 0.087268, VALID
286    1464815345.925668, 17.910000, 0.095994, VALID
287    1464815345.940478, 17.920000, 0.087268, VALID
288    1464815345.951619, 17.920000, 0.095994, VALID
289    1464815345.964571, 17.920000, 0.087268, VALID
290    1464815345.979668, 17.900000, 0.095994, VALID
291    1464815345.994735, 17.940001, 0.087268, VALID
292    1464815346.004576, 17.917273, 0.095994, FILTERED
293    1464815346.019635, 17.910000, 0.087268, VALID
294    1464815346.031940, 17.900000, 0.095994, VALID
295    1464815346.045964, 17.920000, 0.087268, VALID
296    1464815346.058964, 17.910000, 0.095994, VALID
297    1464815346.072092, 17.949999, 0.069814, VALID
298    1464815346.085883, 17.900000, 0.095994, VALID
299    1464815346.098997, 17.940001, 0.087268, VALID
300    1464815346.111821, 17.910000, 0.095994, VALID
301    1464815346.124860, 17.920000, 0.087268, VALID
302    1464815346.137888, 17.900000, 0.095994, VALID
303    1464815346.152830, 17.914545, 0.087268, FILTERED
304    1464815346.165824, 17.910000, 0.095994, VALID
305    1464815346.179349, 17.949999, 0.087268, VALID
306    1464815346.191422, 17.900000, 0.095994, VALID
307    1464815346.205376, 17.920000, 0.087268, VALID
308    1464815346.218286, 17.889999, 0.095994, VALID
309    1464815346.231234, 17.910000, 0.087268, VALID
310    1464815346.245370, 17.900000, 0.095994, VALID
311    1464815346.259438, 17.940001, 0.069814, VALID
312    1464815346.271391, 17.910000, 0.095994, VALID
313    1464815346.286393, 17.920000, 0.087268, VALID
314    1464815346.299436, 17.918182, 0.095994, FILTERED
315    1464815346.311427, 17.940001, 0.087268, VALID
316    1464815346.325517, 17.910000, 0.095994, VALID
317    1464815346.339232, 17.940001, 0.087268, VALID
318    1464815346.352361, 17.900000, 0.095994, VALID
319    1464815346.365247, 17.920000, 0.087268, VALID
320    1464815346.378283, 17.900000, 0.095994, VALID
321    1464815346.391449, 17.920000, 0.087268, VALID
322    1464815346.405195, 17.910000, 0.095994, VALID
323    1464815346.418211, 17.920000, 0.087268, VALID
324    1464815346.431383, 17.920000, 0.095994, VALID
325    1464815346.445332, 17.910000, 0.087268, FILTERED
326    1464815346.459464, 17.900000, 0.095994, VALID
327    1464815346.472364, 17.920000, 0.087268, VALID
328    1464815346.485285, 17.889999, 0.095994, VALID
329    1464815346.499346, 17.920000, 0.087268, VALID
330    1464815346.511241, 17.889999, 0.095994, VALID
331    1464815346.526416, 17.910000, 0.087268, VALID
332    1464815346.539326, 17.889999, 0.095994, VALID
333    1464815346.553285, 17.920000, 0.087268, VALID
334    1464815346.565202, 17.900000, 0.095994, VALID
335    1464815346.578356, 17.910000, 0.087268, VALID
336    1464815346.592251, 17.907273, 0.095994, FILTERED
337    1464815346.605164, 17.920000, 0.087268, VALID
338    1464815346.618147, 17.900000, 0.095994, VALID
339    1464815346.633490, 17.910000, 0.087268, VALID
340    1464815346.645170, 17.900000, 0.095994, VALID
341    1464815346.658425, 17.910000, 0.087268, VALID
342    1464815346.672198, 17.879999, 0.095994, VALID
343    1464815346.685327, 17.910000, 0.087268, VALID
344    1464815346.698120, 17.889999, 0.095994, VALID
345    1464815346.713360, 17.910000, 0.087268, VALID
346    1464815346.725338, 17.889999, 0.095994, VALID
347    1464815346.738242, 17.899091, 0.087268, FILTERED
348    1464815346.752274, 17.889999, 0.095994, VALID
349    1464815346.765248, 17.910000, 0.087268, VALID
350    1464815346.778260, 17.900000, 0.095994, VALID
351    1464815346.792228, 17.910000, 0.087268, VALID
352    1464815346.805325, 17.889999, 0.095994, VALID
353    1464815346.818403, 17.900000, 0.087268, VALID
354    1464815346.832174, 17.910000, 0.095994, VALID
355    1464815346.846274, 17.940001, 0.087268, VALID
356    1464815346.858262, 17.900000, 0.095994, VALID
357    1464815346.872217, 17.920000, 0.087268, VALID
358    1464815346.885212, 17.907273, 0.095994, FILTERED
359    1464815346.899180, 17.910000, 0.087268, VALID
